mean_GravityX,mean_GravityY,mean_GravityZ,mean_UserAccelerationX,mean_UserAccelerationY,mean_UserAccelerationZ,mean_RotationRateX,mean_RotationRateY,mean_RotationRateZ,mean_AttitudeRoll,mean_AttitudePitch,mean_AttitudeYaw,var_GravityX,var_GravityY,var_GravityZ,var_UserAccelerationX,var_UserAccelerationY,var_UserAccelerationZ,var_RotationRateX,var_RotationRateY,var_RotationRateZ,var_AttitudeRoll,var_AttitudePitch,var_AttitudeYaw,label
0.52103,0.8166399999999999,-0.19425,-0.0027700000000000003,-0.004,0.00193,-0.00406,-0.0061899999999999985,8.000000000000041e-05,1.2166599999999999,-0.96442,2.3233900000000003,0.0014936859595959568,0.018445343838383848,0.00422964393939394,0.00010912838383838396,0.0003350909090909092,8.242939393939392e-05,0.0008845418181818184,0.0014394483838383835,0.0008274682828282834,0.010655054949494957,0.023777397575757565,0.008586341313131319,LeftHand
0.52114,0.8165299999999999,-0.19444,-0.0024200000000000003,-0.00639,0.00242,-0.0041400000000000005,-0.00618,-0.0021000000000000003,1.2164100000000002,-0.9642299999999997,2.32304,0.00147745494949495,0.01843411020202021,0.0042271781818181845,8.616525252525266e-05,0.0005111291919191919,9.242787878787883e-05,0.0007836569696969691,0.0014055430303030305,0.001410575757575757,0.010652931212121203,0.02374632030303032,0.008582301414141404,LeftHand
0.5205500000000001,0.8169299999999999,-0.19424,-0.00203,-0.00377,0.00181,-0.0032500000000000007,-0.003869999999999999,-0.00121,1.21638,-0.9649499999999999,2.3231900000000003,0.0014755631313131295,0.018446449595959594,0.004230669090909093,0.00014685767676767678,0.0006697546464646464,0.00015217565656565655,0.0006635025252525247,0.001460275858585859,0.0014278443434343432,0.010653429898989908,0.02377065404040404,0.008587589797979802,LeftHand
0.52129,0.8162699999999999,-0.19504000000000002,-0.00182,-0.00366,0.0014800000000000002,-0.00333,-0.003329999999999999,-0.0006500000000000007,1.2154500000000001,-0.96379,2.32193,0.001492430202020201,0.018433249595959603,0.004219513535353535,0.0001500884848484849,0.0006697014141414146,0.0001482117171717172,0.0007210516161616162,0.0014765061616161613,0.0014310984848484847,0.010636492424242404,0.0237498645454546,0.008555237474747476,LeftHand
0.5207200000000001,0.8168000000000001,-0.19432,-0.0018000000000000002,-0.00382,0.0008800000000000001,-0.0034999999999999996,-0.0036299999999999995,-0.00246,1.21625,-0.96473,2.32287,0.0014742642424242433,0.018441252525252513,0.004228320808080808,0.00012345454545454544,0.0006785531313131312,0.0001425309090909091,0.000605909090909091,0.0014666596969696972,0.0013554428282828285,0.010654532828282838,0.023757148585858628,0.008573871818181818,LeftHand
0.5148800000000001,0.80511,-0.20172,-0.0014500000000000001,-0.0039700000000000004,0.0011700000000000002,-0.0041,-0.00221,-0.00215,1.2036000000000002,-0.95167,2.31287,0.004448833939393941,0.03229858373737372,0.009688122828282833,0.00012558333333333331,0.0006758879797979795,0.00014125363636363647,0.0005853636363636368,0.001716854444444445,0.0013550782828282827,0.026077898989898998,0.04154585969696967,0.018801003131313124,LeftHand
0.5146299999999999,0.8051999999999999,-0.20201,-0.0013100000000000004,-0.004939999999999999,0.0015200000000000003,-0.00057,-0.0002800000000000002,-0.0017699999999999994,1.20291,-0.95179,2.31215,0.004463609191919193,0.03230553535353534,0.009690999898989895,0.00014292313131313134,0.0007077539393939397,0.00018037333333333327,0.0011519445454545457,0.0017580218181818183,0.0013858152525252523,0.02612901202020202,0.04156158171717176,0.01886717929292929,LeftHand
0.5190700000000001,0.81813,-0.19568000000000005,-0.0019100000000000002,-0.004490000000000001,0.00097,0.00043,0.0008100000000000003,-0.0010600000000000002,1.21348,-0.96603,2.3213600000000003,0.003263500101010102,0.014274174848484852,0.005602987474747474,0.00018969888888888895,0.0006511817171717173,0.00019441323232323237,0.001093823333333333,0.0017142564646464643,0.0011668044444444448,0.015854090505050513,0.018517988989898992,0.010769566060606058,LeftHand
0.5197600000000001,0.8178099999999998,-0.19515999999999997,-0.0019100000000000007,-0.00451,0.0017400000000000002,0.00381,0.00574,-0.0008600000000000003,1.21485,-0.96545,2.32418,0.0032457802020202015,0.014256822121212124,0.005612438787878787,0.0002100019191919192,0.0006666766666666668,0.00019772969696969694,0.0012793271717171715,0.0012838509090909091,0.0011483842424242423,0.015878108585858586,0.018470249999999997,0.010646048080808074,LeftHand
0.5189900000000001,0.8182899999999997,-0.19515000000000002,-0.00111,-0.0063500000000000015,0.0017800000000000001,0.00494,0.00373,-0.0015400000000000006,1.21443,-0.9662999999999998,2.3241400000000003,0.0032364140404040433,0.014267016060606064,0.005608815656565662,0.0002409675757575759,0.0007009772727272727,0.00022910262626262625,0.0013605620202020209,0.0013798758585858585,0.0012629983838383832,0.015861823333333344,0.018489101010101015,0.010638727676767674,LeftHand
0.5189100000000001,0.81837,-0.19493000000000002,-0.0008600000000000002,-0.00633,0.0018900000000000006,0.00489,0.00454,-0.0011700000000000011,1.2147999999999997,-0.9664499999999999,2.32458,0.003238688787878786,0.014271386969696976,0.00561436878787879,0.00023123272727272723,0.0007069910101010097,0.00022527060606060623,0.0013004827272727272,0.001364271111111111,0.0011470920202020203,0.015866343434343424,0.018502936868686856,0.010652609696969684,LeftHand
0.51571,0.81439,-0.20157999999999998,-0.0019400000000000005,-0.00451,0.00374,-0.03331,0.005580000000000001,0.031779999999999996,1.20542,-0.9611900000000001,2.3116600000000003,0.0041867938383838375,0.015890119090909077,0.010372771313131314,0.0005926630303030303,0.0005044746464646464,0.0007769620202020203,0.13985890292929293,0.0013691349494949496,0.09074237535353534,0.025480488484848504,0.021404175656565667,0.029085943838383824,LeftHand
0.5148000000000001,0.80633,-0.20903000000000002,-0.0027300000000000002,-0.0059099999999999995,0.006,0.0031900000000000027,-0.00736,0.03505,1.1971500000000002,-0.95147,2.3027,0.004329151515151513,0.02175422333333332,0.015424029393939402,0.0005479364646464645,0.0004141029292929293,0.000842242424242424,0.2680433877777778,0.01031918222222222,0.09255867424242421,0.03167847222222221,0.029738958686868672,0.03623249494949495,LeftHand
0.51447,0.8067300000000001,-0.20839000000000005,-0.002950000000000001,-0.006050000000000001,0.00582,0.0031400000000000004,-0.008190000000000001,0.03535,1.19806,-0.9520899999999999,2.30356,0.004305645555555559,0.021765188989898994,0.015448644343434355,0.0005446136363636364,0.00043148232323232335,0.0008445733333333331,0.26798141454545454,0.01031530696969697,0.09258556313131307,0.0317253296969697,0.029748769595959602,0.03628366303030301,LeftHand
0.51373,0.8071199999999998,-0.20859000000000003,-0.0032300000000000007,-0.007030000000000001,0.005719999999999999,0.003210000000000014,-0.008810000000000002,0.03543,1.19726,-0.9528499999999999,2.3031400000000004,0.004310057676767677,0.021791520808080788,0.01544192111111111,0.0005305021212121211,0.0004441506060606061,0.000848062222222223,0.2679792988888889,0.01030181202020202,0.09262939909090909,0.03168692161616163,0.02981742171717171,0.036258848888888875,LeftHand
0.5194600000000001,0.8188699999999999,-0.20118,-0.0034100000000000007,-0.007189999999999999,0.00549,0.0034100000000000076,-0.010550000000000002,0.03516999999999999,1.2098600000000002,-0.9660299999999998,2.3132200000000003,0.0013577256565656577,0.007892942525252524,0.010087785454545448,0.0005279211111111113,0.00044181202020202016,0.0008455453535353538,0.26797392111111124,0.010013765151515159,0.09264806171717171,0.01642672767676768,0.012016877878787873,0.026233102626262644,LeftHand
0.51974,0.81889,-0.2004,-0.003920000000000002,-0.006080000000000001,0.00499,0.0015100000000000074,-0.011410000000000005,0.03462,1.2114200000000002,-0.9660500000000002,2.31489,0.0013336084848484854,0.007890139292929293,0.010101333333333334,0.0005154076767676769,0.00041694303030303056,0.0008101110101010103,0.2674125958585859,0.009904607979797978,0.09269755111111104,0.016391114747474737,0.012006755050505052,0.026199230202020182,LeftHand
0.51918,0.8192099999999999,-0.20060999999999996,-0.003320000000000001,-0.004260000000000001,0.0055,0.0007400000000000081,-0.01076,0.03541999999999999,1.21073,-0.9666199999999999,2.3134400000000004,0.0013373612121212128,0.007900894848484845,0.010097593838383842,0.00047397737373737307,0.0006103559595959589,0.0007876060606060592,0.26757138626262594,0.010035376161616157,0.09271067030303028,0.016375451616161617,0.01203371272727273,0.026295420606060615,LeftHand
0.5192399999999999,0.8191799999999998,-0.20061999999999997,-0.003640000000000001,-0.0045899999999999995,0.005,-0.001429999999999999,-0.012190000000000001,0.03436999999999999,1.21076,-0.9665599999999999,2.31337,0.0013276589898989905,0.00789473494949494,0.01009391474747474,0.00043992969696969673,0.0005681635353535357,0.0007749696969696961,0.26715055060606063,0.009849468585858587,0.09270805363636367,0.01637553777777779,0.012014188282828273,0.026286033434343412,LeftHand
0.51658,0.8050399999999998,-0.20719,-0.004020000000000001,-0.0030100000000000005,0.004570000000000001,-0.0023699999999999863,-0.008620000000000001,0.03489,1.2008400000000001,-0.9501900000000001,2.30436,0.0025821450505050503,0.025929937777777773,0.014100014040404051,0.00040509050505050525,0.000360999898989899,0.0007440253535353536,0.26701863949494936,0.009337631919191913,0.09257543222222217,0.02664577212121214,0.03503908474747474,0.034251384242424264,LeftHand
0.51705,0.8047899999999999,-0.20709000000000002,-0.0034600000000000013,-0.00367,0.004980000000000001,-0.0024399999999999804,-0.0072299999999999994,0.034559999999999994,1.20133,-0.9497,2.3044200000000004,0.0025868762626262616,0.02591828878787878,0.014116729191919196,0.0004241498989898987,0.0003733546464646463,0.0007535147474747456,0.2670893397979799,0.009506724343434334,0.09267063272727284,0.026698081919191905,0.03501259595959596,0.034273013737373716,LeftHand
0.52075,0.8084699999999999,-0.20046999999999998,-0.00251,-0.003540000000000001,0.00252,0.03586000000000001,-0.007699999999999999,0.00476,1.21101,-0.9544199999999999,2.31764,0.0016350580808080818,0.02436461525252526,0.009430514242424248,6.063626262626262e-05,0.0003668569696969695,0.0001898278787878787,0.12612606101010118,0.009446858585858581,0.002587174141414141,0.017165282727272725,0.03220759959595959,0.01603316202020203,LeftHand
0.52176,0.8164699999999999,-0.19296,-0.00202,-0.00445,0.0009200000000000002,1.0000000000000174e-05,0.0029300000000000003,0.0009300000000000004,1.21946,-0.9640599999999999,2.32687,0.0014894771717171725,0.018468473838383848,0.004253574141414139,4.313090909090911e-05,0.0002931186868686869,4.417535353535351e-05,0.0003394443434343433,0.0003827930303030303,0.00039079303030303055,0.010735099393939388,0.023828218585858596,0.008624922323232323,LeftHand
0.52144,0.81668,-0.19282000000000005,-0.0015800000000000002,-0.0038099999999999996,0.0014500000000000001,-0.00013,0.004710000000000001,0.00247,1.2195100000000003,-0.96449,2.3269300000000004,0.0014989155555555564,0.018478442020202025,0.004258351111111112,4.701373737373738e-05,0.0003265796969696968,4.9684343434343444e-05,0.00038144757575757533,0.000550430202020202,0.000587847575757576,0.01074843424242425,0.023855908989898984,0.008643035454545457,LeftHand
0.5226500000000001,0.8158999999999998,-0.193,-0.0014400000000000005,-0.0021100000000000003,0.0013600000000000003,0.00030000000000000014,0.0048200000000000005,0.00368,1.2199600000000002,-0.96304,2.3269200000000003,0.0014938055555555562,0.01845295959595959,0.004254464646464641,5.503676767676768e-05,0.0003456140404040405,5.7566060606060613e-05,0.0003745959595959596,0.0005561490909090907,0.000606199595959596,0.01074323070707071,0.02379585696969697,0.008640296565656567,LeftHand
0.5226900000000001,0.81592,-0.19280999999999998,-0.0014800000000000002,-0.00201,0.0015300000000000003,0.0005600000000000005,0.0048400000000000006,0.0035000000000000005,1.2203,-0.96309,2.32728,0.0014933675757575762,0.01845393292929294,0.0042560342424242375,5.4474343434343464e-05,0.00034314131313131297,5.936272727272727e-05,0.00037093575757575774,0.0005566206060606063,0.0006087171717171717,0.010744373737373743,0.02379868878787877,0.008647435959595967,LeftHand
0.5213899999999999,0.8031599999999999,-0.20041,-0.0012,-0.0021400000000000004,0.0024000000000000002,0.01611,-0.00222,0.00825,1.21076,-0.9481099999999999,2.3168200000000003,0.0020489877777777814,0.03234601454545457,0.009040628181818179,5.002020202020202e-05,0.00034143474747474724,9.317171717171715e-05,0.026953775656565652,0.004248900606060605,0.0031864924242424246,0.018958608484848503,0.04153567464646466,0.01757812888888889,LeftHand
0.51428,0.79825,-0.20758000000000001,-0.0011200000000000001,-0.00387,0.0025900000000000003,0.01584,-0.00381,0.007300000000000001,1.19747,-0.94207,2.3003600000000004,0.006317052121212121,0.03491346212121209,0.014599397575757577,4.727838383838385e-05,0.00015063949494949485,8.703222222222225e-05,0.026803186262626264,0.004115791818181819,0.0031407979797979796,0.03721833242424242,0.04573776272727274,0.049604596363636365,LeftHand
0.51438,0.7980899999999999,-0.20801999999999998,-0.00116,-0.004,0.00248,0.015569999999999999,-0.0036999999999999993,0.007240000000000001,1.1967700000000001,-0.94179,2.2998100000000004,0.006327571313131316,0.034907173636363635,0.014579979393939391,4.718626262626265e-05,0.00014937373737373746,8.687838383838389e-05,0.02681311626262627,0.004116575757575757,0.0031415579797979785,0.03717217888888891,0.045728066565656554,0.049560256464646485,LeftHand
0.5174599999999999,0.8119699999999999,-0.20136000000000004,-0.0013800000000000002,-0.004730000000000001,0.0019300000000000003,0.013859999999999999,-0.00507,0.007210000000000001,1.20709,-0.95774,2.3089600000000003,0.005121665050505054,0.017075807171717167,0.010591586262626268,4.779353535353529e-05,0.00017056272727272715,9.580313131313133e-05,0.02708307111111111,0.004231964747474749,0.003139137272727272,0.027000325151515146,0.023011830707070705,0.04169034181818183,LeftHand
0.5174600000000001,0.8118699999999999,-0.20172,-0.0011900000000000003,-0.00368,0.00196,0.014390000000000003,-0.00572,0.007099999999999999,1.20644,-0.95761,2.30847,0.005120351919191917,0.017069548585858584,0.01056753696969696,6.338777777777779e-05,0.00015488646464646447,0.00011369535353535355,0.027002523131313134,0.004159153131313134,0.0031165555555555534,0.02694481454545454,0.022996906969696976,0.04163960515151517,LeftHand
0.51776,0.8116699999999999,-0.20174,-0.0011600000000000002,-0.00312,0.00161,0.012830000000000001,-0.006849999999999999,0.00644,1.2065400000000002,-0.9572399999999999,2.30831,0.005121901414141417,0.017060384949494953,0.010567850909090912,6.660040404040406e-05,0.00024253090909090913,0.00012955343434343432,0.02709808191919195,0.0043531186868686865,0.0031632387878787896,0.026950230707070717,0.02297666909090909,0.04163096353535359,LeftHand
0.5187200000000001,0.81087,-0.20246000000000008,-0.00096,-0.0029,0.0020300000000000006,0.012900000000000002,-0.007509999999999999,0.007020000000000002,1.2058799999999998,-0.9558399999999999,2.3076000000000003,0.005151920808080805,0.017039104141414133,0.010548089292929282,6.803878787878792e-05,0.00024366666666666677,0.00013695868686868686,0.027099606060606074,0.004350454444444451,0.003194201616161617,0.026920450101010122,0.022940640808080805,0.04158652525252526,LeftHand
0.5200499999999999,0.8099200000000001,-0.20293000000000003,-0.00115,-0.00396,0.0017400000000000004,0.01245,-0.00878,0.005010000000000001,1.20591,-0.9541399999999998,2.30749,0.005166391414141412,0.017003973333333318,0.010534005151515159,6.37651515151515e-05,0.00020775595959595956,0.00013098222222222223,0.027068674242424276,0.004135587474747472,0.0029708786868686853,0.026908951414141388,0.02286262666666666,0.041564878686868714,LeftHand
0.5197200000000001,0.8100799999999999,-0.20314,-0.00104,-0.00382,0.0017900000000000001,0.012909999999999998,-0.008780000000000001,0.00532,1.2053699999999998,-0.9544199999999999,2.30709,0.005164264242424244,0.017009104646464643,0.010526545858585862,5.583676767676774e-05,0.0001802905050505051,0.00012071303030303026,0.027120769595959594,0.004153001616161612,0.0030151086868686868,0.026894538484848445,0.022873437979797972,0.04154430494949492,LeftHand
0.5191899999999999,0.8104899999999999,-0.20285,-0.0010599999999999997,-0.00368,0.0016500000000000004,0.011980000000000001,-0.008350000000000002,0.0047799999999999995,1.2055300000000002,-0.9551,2.30729,0.005144094848484849,0.01701811101010103,0.010534047979797985,5.571353535353542e-05,0.00017880565656565664,0.00011881565656565656,0.027172928888888927,0.004166553030303032,0.0030266177777777733,0.02690138292929295,0.02288388888888888,0.04155418777777782,LeftHand
0.5196500000000001,0.8237299999999999,-0.19535,-0.00109,-0.0032300000000000007,0.0007800000000000001,-0.004520000000000001,-0.0016299999999999997,3.999999999999958e-05,1.2144,-0.9709699999999998,2.3174599999999996,0.004597926767676773,0.0029485829292929307,0.005787441919191905,6.125444444444439e-05,0.00021403747474747466,8.391070707070703e-05,0.0004735450505050506,0.0005394879797979801,0.00041028121212121206,0.018773090909090875,0.00496823141414142,0.032818553939393987,LeftHand
0.5269900000000001,0.8285899999999998,-0.18775000000000003,-0.00136,-0.0031700000000000005,0.0008100000000000001,-0.004700000000000001,-0.0007699999999999995,-0.0008699999999999994,1.22859,-0.9769099999999998,2.3355599999999996,0.0002334645454545458,0.00011891101010101023,4.744191919191928e-05,6.449535353535355e-05,0.00022129404040404038,9.094333333333327e-05,0.0004758686868686868,0.0005495324242424239,0.0004488617171717168,4.9274646464646533e-05,0.00038436555555555567,6.396606060606059e-05,LeftHand
0.52622,0.8291299999999998,-0.18746,-0.0014199999999999996,-0.0027400000000000002,0.0007300000000000001,-0.00418,-0.0007499999999999994,-0.0003399999999999993,1.22859,-0.9778600000000001,2.33563,0.000226476363636364,0.00011419505050505065,4.732161616161626e-05,6.836727272727279e-05,0.00022459838383838402,9.128999999999991e-05,0.000488068282828283,0.0005525126262626264,0.00045351959595959633,5.5012020202020254e-05,0.00037056606060606044,6.952838383838373e-05,LeftHand
0.5264000000000001,0.82899,-0.18765,-0.0014000000000000002,-0.00189,0.0014600000000000001,-0.00262,-0.00010000000000000018,0.0005400000000000007,1.22836,-0.9775699999999999,2.3352500000000003,0.00021098989898989942,0.00010807060606060615,4.865404040404047e-05,6.872727272727264e-05,0.00020044232323232323,7.875595959595962e-05,0.00030856121212121214,0.0004307373737373742,0.0004799882828282827,5.9040808080808116e-05,0.00034986373737373776,7.774494949494937e-05,LeftHand
0.5267499999999999,0.8286999999999999,-0.18781000000000003,-0.0018300000000000002,-0.00097,0.00149,-0.0006400000000000006,0.0005000000000000003,0.0027500000000000003,1.2282799999999998,-0.97709,2.3353300000000004,0.0002316439393939399,0.00011815151515151522,5.122616161616173e-05,4.5718282828282826e-05,0.00035150414141414156,9.784838383838384e-05,0.0005931822222222221,0.0005776868686868684,0.0005878661616161618,5.8385454545454584e-05,0.0003828504040404046,8.422333333333329e-05,LeftHand
0.5258700000000001,0.82928,-0.18773999999999996,-0.0017800000000000001,-0.00017999999999999982,0.0014100000000000002,0.0009399999999999999,0.0021999999999999997,0.0038,1.22791,-0.9781099999999999,2.3353800000000002,0.0002377506060606065,0.0001202440404040404,4.964888888888897e-05,4.900161616161618e-05,0.00035663393939393934,9.503222222222217e-05,0.0005606226262626262,0.00037810101010101,0.0005980404040404041,6.208272727272728e-05,0.00038880595959595997,8.644000000000005e-05,LeftHand
