,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudePitch,AttitudeRoll,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ,Date
1172,1730433575.7171922,0.0087381303310394,-0.0037476569414138,-0.0001620054244995,0.217037999988579,0.0709727699252956,-0.3623997933305208,0.0692495480179786,-0.2153380662202835,-0.9740810990333556,0.0553627461194992,0.1795764118432998,0.4167249202728271,2024/09/23 03:33:46 PM
1671,1730433580.698571,0.0068706944584846,-0.006348043680191,0.0119987726211547,0.3112284479624259,-0.1091369970279803,0.1521825602495975,-0.1036877259612083,-0.3062283098697662,-0.9462944269180298,-0.0012109887320548,-0.0038144558202475,0.0069143022410571,2024/09/23 03:42:05 PM
135,1730433565.364764,-0.0111403577029705,0.106046438217163,0.0169061422348022,0.1917997339677956,0.0084418715674067,-0.6448901961828252,0.0082869725301861,-0.1906259357929229,-0.9816277623176576,-1.527833104133606,-0.6389498710632324,-2.107434034347534,2024/09/23 03:16:29 PM
1195,1730433575.947527,-0.0027259588241577,0.0053628087043762,0.0171429514884948,0.1854710055586823,0.0541879655609435,-0.319065495717809,0.053232554346323,-0.1844094842672348,-0.98140686750412,0.0006375911179929,0.1347996145486831,-0.037014752626419,2024/09/23 03:34:09 PM
700,1730433571.005553,0.0049884840846061,0.0229861438274383,0.0008268356323242,0.2535695369453886,0.0690499799046581,-0.3117312604330448,0.066788874566555,-0.2508609592914581,-0.9657163023948668,0.0764742046594619,0.0352333448827266,-0.060522262006998,2024/09/23 03:25:54 PM
1697,1730433580.9577808,0.0448500961065292,-0.0174391865730285,0.0354386568069458,0.3074180194908736,-0.1091971982523377,0.1502555280126613,-0.1038711071014404,-0.3025987148284912,-0.9474412202835084,-0.0243165586143732,0.0093913609161973,0.009193860925734,2024/09/23 03:42:31 PM
211,1730433566.123762,-0.1203141286969184,0.3340615630149841,-0.0162351131439209,-0.0591461224309792,-0.1011499486650945,-0.7770410214289671,-0.100800983607769,0.0591116435825824,-0.9931490421295166,4.542259216308594,0.5790465474128723,-0.331298679113388,2024/09/23 03:17:45 PM
1209,1730433576.08623,0.0024924017488956,0.0301613509654998,-0.0100929141044616,0.1713025293866163,0.0528711500916056,-0.3165567035561269,0.0520730353891849,-0.1704659610986709,-0.9839866757392884,-0.0914735421538353,-0.0157443527132272,0.0347699001431465,2024/09/23 03:34:23 PM
1382,1730433577.813147,0.0076540820300579,0.0156970471143722,0.0188952088356018,0.1382223471237154,0.0321939981209173,-0.3253474259787353,0.0318814404308795,-0.1377826333045959,-0.9899492263793944,0.1025027781724929,0.0105650164186954,-0.0244652461260557,2024/09/23 03:37:16 PM
1116,1730433575.159504,0.0042235925793647,0.0170994848012924,0.0041544437408447,0.2288545652812924,0.0761571196533686,-0.3458985786806335,0.0740997865796089,-0.2268621027469635,-0.9711039066314696,0.0646182373166084,0.2092932909727096,0.5313175320625305,2024/09/23 03:32:50 PM
88,1730433564.895139,-0.0550402104854583,-0.0233840346336364,-0.0330439209938049,0.4033751592996073,-0.1770947858195294,0.0231853665489857,-0.1620313376188278,-0.3925248384475708,-0.9053563475608826,-0.0698226317763328,0.0796122625470161,-0.2253483384847641,2024/09/23 03:15:42 PM
926,1730433573.2617788,0.0002360045909881,0.0284309387207031,-0.0183312892913818,0.248022302097243,0.0663874058003183,-0.347994694947325,0.0643086805939674,-0.2454872578382492,-0.9672644138336182,-0.0712126120924949,-0.0950325205922126,0.06035116314888,2024/09/23 03:29:40 PM
298,1730433566.992662,0.0017707161605358,0.0859956443309784,-0.0266164541244506,0.2991791422278864,0.0483376131064629,-0.3179990165049172,0.04617241024971,-0.2947359085083008,-0.9544625878334044,0.0108947297558188,0.1443028450012207,0.0118390191346406,2024/09/23 03:19:12 PM
1997,1730433583.956716,-0.0037923082709312,0.01701620221138,-0.0088232159614562,0.3462020318283443,-0.0998202439302057,0.1168660746364842,-0.0937418788671493,-0.3393276333808899,-0.9359856843948364,-0.0925965458154678,-0.1781505793333053,-0.4349196255207062,2024/09/23 03:47:31 PM
1210,1730433576.096071,0.0031863860785961,0.0287149995565414,-0.0033184885978698,0.1706244772153966,0.0527489580703532,-0.3162355844527375,0.0519588850438594,-0.1697977930307388,-0.9841082096099854,-0.0472056753933429,-0.0143302138894796,0.0235156491398811,2024/09/23 03:34:24 PM
602,1730433570.026959,0.0013832300901412,0.0071359872817993,0.014621615409851,0.2547400192926603,0.0625017610808743,-0.3041790529119638,0.0604453831911087,-0.2519938349723816,-0.9658392667770386,0.0071650343015789,-0.0538350120186805,-0.0001997468061745,2024/09/23 03:24:16 PM
1418,1730433578.173108,-0.0201245173811912,0.1317927837371826,0.0277818441390991,0.2748267973630363,0.0707648612389772,-0.2945838757815758,0.0680523812770843,-0.2713802456855774,-0.960063338279724,0.2585916519165039,0.0593501329421997,0.5597320199012756,2024/09/23 03:37:52 PM
1578,1730433579.770582,-0.0571857392787933,0.0494865477085113,-0.0364121198654174,0.3169267193180125,-0.1301243548442409,0.1454028458463902,-0.1232952252030372,-0.3116478025913238,-0.9421644806861876,0.3220999836921692,0.3012160360813141,0.0133504169061779,2024/09/23 03:40:32 PM
103,1730433565.045414,-0.0262615010142326,-0.0063288509845733,0.0461463928222656,0.3997236158361423,-0.1339093073379729,-0.0778828506691875,-0.1229847222566604,-0.3891637623310089,-0.912921905517578,-0.0941035151481628,-0.1836705058813095,-0.906964123249054,2024/09/23 03:15:57 PM
1520,1730433579.1905751,0.1352361142635345,-0.0927779823541641,0.0421250462532043,0.1240315179374317,-0.1186006770327389,0.1258088718765525,-0.1174138709902763,-0.1237137466669082,-0.9853470921516418,-1.8435499668121336,-0.1795796304941177,0.5908790230751038,2024/09/23 03:39:34 PM
1767,1730433581.657232,0.0044314041733741,-0.0090565383434295,-0.0033267140388488,0.3289032662069771,-0.0970908540788238,0.151189405284964,-0.0917422100901603,-0.3230052888393402,-0.9419400095939636,0.1002832204103469,0.1217224299907684,-0.0154301524162292,2024/09/23 03:43:41 PM
45,1730433496.350745,0.0069299936294555,0.0135306715965271,0.0017104744911193,0.8116136585522788,0.1586066190713857,-0.0843711679004822,0.1087163463234901,-0.72539883852005,-0.6796890497207642,-0.01436382625252,-0.0834640115499496,-0.0217791646718978,2024/09/23 03:14:59 PM
1528,1730433579.271309,-0.1113336980342865,0.1645659655332565,-0.3034919500350952,0.032400029191042,-0.1456194692494085,0.1459160800776293,-0.145029217004776,-0.0323943607509136,-0.988896906375885,0.986007571220398,-0.1425563544034958,-0.0994512364268302,2024/09/23 03:39:42 PM
1632,1730433580.308847,-4.047900438308716e-05,0.0061294436454772,0.0109769105911254,0.2987941542351507,-0.1174997191987186,0.1481630548131308,-0.1120353490114212,-0.2943679988384247,-0.949102520942688,0.0339735224843025,-0.0215955842286348,0.0255004484206438,2024/09/23 03:41:26 PM
1797,1730433581.956122,0.0005466043949127,-0.0167913734912872,0.0022469758987426,0.3324862288405841,-0.0928065510958656,0.1260987513073674,-0.0875980108976364,-0.326394110918045,-0.9411660432815552,-0.030901052057743,-0.0440023578703403,0.0818570330739021,2024/09/23 03:44:11 PM
1440,1730433578.392381,0.0304963812232017,0.0157204866409301,0.0048921108245849,0.3907628408180182,-0.0026175265563858,-0.1382781829044875,-0.0024202114436775,-0.3808938562870025,-0.9246156215667723,0.6478649377822876,-0.4014153480529785,0.6518117785453796,2024/09/23 03:38:14 PM
528,1730433569.2885408,0.0036920458078384,0.0167661011219024,0.011687695980072,0.255719599341574,0.08254856128854,-0.3078475610605398,0.0797735378146171,-0.2529416680335998,-0.9641870856285096,0.0230496600270271,0.0070839980617165,-0.0116083566099405,2024/09/23 03:23:02 PM
1781,1730433581.7966971,-0.0015522688627243,0.0117263197898864,-0.0090377926826477,0.3302421939146066,-0.0921425886947902,0.114262508576137,-0.0870402678847312,-0.3242721557617187,-0.9419509768486024,-0.108256995677948,-0.1546351313591003,-0.2195900976657867,2024/09/23 03:43:55 PM
1183,1730433575.82718,-0.0411035902798175,-0.0200994908809661,0.0052648186683654,0.2044044371126712,0.0491967586600842,-0.3276940174107883,0.0481531545519828,-0.2029840350151062,-0.9779973030090332,-0.1416560858488083,-0.0843492448329925,0.0499605722725391,2024/09/23 03:33:57 PM
481,1730433568.819277,0.00490103662014,0.009463757276535,0.0152700543403625,0.2565466749357685,0.0789385007947057,-0.3042867782879828,0.0762757286429405,-0.2537417709827423,-0.964259922504425,0.016003280878067,-0.0160420946776866,-0.0325194969773292,2024/09/23 03:22:15 PM
1699,1730433580.977809,0.0094644874334335,0.0105500221252441,0.0261334180831909,0.3069746080020493,-0.1091329657099797,0.1506571431562516,-0.1038248538970947,-0.3021760582923889,-0.9475811719894408,-0.0062232296913862,0.0143712060526013,0.0121899172663688,2024/09/23 03:42:33 PM
1400,1730433577.992578,-0.0103496573865413,0.0416068583726882,-0.0127308368682861,0.206867016291319,0.0474037277394337,-0.3436821747274125,0.0463756695389747,-0.2053947299718856,-0.9775798320770264,0.5503237843513489,0.2115710973739624,-0.0518546849489212,2024/09/23 03:37:34 PM
1272,1730433576.715932,-0.1560769975185394,0.1456045508384704,-0.0346954464912414,0.1425776396709857,0.0227650286252671,-0.3309476254825058,0.0225320868194103,-0.142095074057579,-0.9895965456962584,0.3545703887939453,0.2022100836038589,-0.1305043250322342,2024/09/23 03:35:26 PM
571,1730433569.717268,0.0127812474966049,0.0207453966140747,0.0149745941162109,0.2544704649227357,0.0778607018288914,-0.3070405280490014,0.0752772241830825,-0.2517329752445221,-0.9648646712303162,-0.0894519314169883,-0.0812663733959198,0.0547085627913475,2024/09/23 03:23:45 PM
110,1730433565.11562,-0.0814013853669166,0.0160310864448547,0.01250821352005,0.39956428535072,-0.1187288596884896,-0.1543196207046202,-0.1091198623180389,-0.3890169858932495,-0.9147451519966124,-0.2231539338827133,-0.1460440307855606,-1.11007821559906,2024/09/23 03:16:04 PM
1419,1730433578.183556,-0.0697804987430572,0.147030234336853,0.150121808052063,0.2778022123916722,0.0699220688286658,-0.2879359191756428,0.0671865120530128,-0.2742427885532379,-0.9593106508255004,0.248110145330429,0.1483071744441986,0.7692792415618896,2024/09/23 03:37:53 PM
1870,1730433582.6871471,-0.044168084859848,-0.0239180028438568,-0.0066523551940917,0.3389821891571301,-0.1012527912609173,0.1260318748877877,-0.0953277796506881,-0.3325273692607879,-0.9382633566856384,0.1463295668363571,0.1059304177761077,-0.0872255638241767,2024/09/23 03:45:24 PM
854,1730433572.543038,-0.0313531160354614,0.022527664899826,-0.011774718761444,0.2789067576288183,0.1355782612832429,-0.3270400373682937,0.1299401670694351,-0.2753048241138458,-0.9525349140167236,0.318631500005722,0.7518673539161682,0.1383672505617141,2024/09/23 03:28:28 PM
1989,1730433583.87318,0.0551929399371147,0.0151673555374145,0.0350638031959533,0.352597941848703,-0.0930731833174498,0.1392184218137225,-0.0872211456298828,-0.3453370928764343,-0.9344168305397034,0.0574170462787151,0.0041398736648261,-0.0757781341671943,2024/09/23 03:47:23 PM
1534,1730433579.333186,-0.0243584215641021,-0.0677706450223922,-0.0186970829963684,0.1109542233487781,-0.1445565823056485,0.1439835980360125,-0.1431678533554077,-0.1107267066836357,-0.9834849238395692,0.9551889896392822,-0.0745844990015029,-0.2612062990665436,2024/09/23 03:39:48 PM
1079,1730433574.790964,-0.0050312429666519,-0.0106325149536132,-0.0226697325706481,0.2206457064370683,0.0487114621147204,-0.3463565575290491,0.0475117228925228,-0.2188597172498703,-0.9745989441871644,0.0348479934036731,0.1130442544817924,-0.1231986954808235,2024/09/23 03:32:13 PM
763,1730433571.635548,0.0189637169241905,0.0146411061286926,0.0119304656982421,0.2713303425828301,0.1096967835332762,-0.3334640409029141,0.1054717227816581,-0.2680133581161499,-0.9576244354248048,0.092002734541893,0.1240273937582969,-0.0649711787700653,2024/09/23 03:26:57 PM
62,1730433564.635706,0.0243815183639526,0.0709026753902435,-0.0245046615600585,0.4228208278468263,-0.1883099362094346,0.0405170404136916,-0.1707133203744888,-0.4103344976902008,-0.8958138823509216,0.0408560894429683,-0.022760983556509,-0.0014585165772587,2024/09/23 03:15:16 PM
1181,1730433575.811655,0.0500598177313804,0.048496201634407,0.0554123520851135,0.2091984718153105,0.0552056478168684,-0.3307167820146602,0.0539746098220348,-0.2076759189367294,-0.9767074584960938,-0.3033151924610138,-0.4113377332687378,0.2083845138549804,2024/09/23 03:33:55 PM
701,1730433571.015138,0.0081620141863822,0.0219300985336303,0.0181401968002319,0.2541337354549496,0.0692974574568701,-0.3122944965721546,0.0670180544257164,-0.2514070570468902,-0.9655584096908568,0.0623575858771801,0.0020048173610121,-0.0394340194761753,2024/09/23 03:25:55 PM
332,1730433567.331848,0.0266998931765556,0.0757516622543335,0.0010190606117248,0.2812103550993532,0.0620010704022559,-0.3195611651461831,0.0595275275409221,-0.2775186598300934,-0.9588742852211,-0.0134747149422764,-0.0610188916325569,0.1138002201914787,2024/09/23 03:19:46 PM
1,1730433496.0440931,-0.0019703730940818,0.0047981739044189,0.0049489736557006,0.8167418012136369,0.1629847248460434,-0.0818600384085407,0.1110859662294387,-0.7289191484451294,-0.675527036190033,0.0130066238343715,0.0150500461459159,0.007041297852993,2024/09/23 03:14:15 PM
769,1730433571.6940398,0.0102343410253524,0.0141828656196594,0.0079197287559509,0.2737063557398731,0.1149548916649063,-0.3341032089409813,0.1104321777820587,-0.2703016698360443,-0.9564213156700134,0.0461976341903209,0.0526882335543632,-0.0138825885951519,2024/09/23 03:27:03 PM
1149,1730433575.487781,0.0371796563267707,0.0396162420511245,0.015618622303009,0.2211477395179112,0.0701764101494576,-0.3303361497587913,0.0684111714363098,-0.2193495482206344,-0.9732449054718018,-0.0246475413441658,-0.0026642365846782,0.0188012681901454,2024/09/23 03:33:23 PM
142,1730433565.434991,0.0045926058664917,0.307269811630249,0.1067342162132263,0.1071420543362898,-0.0083484468826619,-0.7646053629944072,-0.0083004785701632,-0.1069371849298477,-0.994231104850769,-1.1805437803268433,-0.4059858620166778,-1.2509000301361084,2024/09/23 03:16:36 PM
916,1730433573.161861,0.0645226091146469,-0.0365359783172607,0.0409010052680969,0.2735810128307339,0.1162936395417765,-0.34507522572895,0.1117164194583892,-0.2701810002326965,-0.9563062787055968,-0.3644860684871673,-0.8229173421859741,-0.3433720469474792,2024/09/23 03:29:30 PM
925,1730433573.250702,0.0032695904374122,0.0236603468656539,-0.0121789574623107,0.2489094349844251,0.0679202353346326,-0.348542237362104,0.0657764449715614,-0.2463471442461013,-0.9669470191001892,-0.1082651764154434,-0.1828518509864807,0.0365555509924888,2024/09/23 03:29:39 PM
1760,1730433581.58737,-0.0007651969790458,0.0012401342391967,0.0072038173675537,0.3167199909271426,-0.1070159609398666,0.1494073800521861,-0.1014992147684097,-0.3114513754844665,-0.9448258876800536,0.2186761200428009,0.1216848790645599,-0.0075290324166417,2024/09/23 03:43:34 PM
1044,1730433574.4431071,-0.0214378498494625,-0.0035866945981979,0.0319685339927673,0.2386942424329895,0.0643516806289315,-0.3318654307953428,0.0624840036034584,-0.2364340871572494,-0.9696363806724548,-0.0425073876976966,-0.0176096316426992,-0.0966712161898613,2024/09/23 03:31:38 PM
1906,1730433583.044522,0.024595633149147,0.0049069821834564,0.0105411410331726,0.3502832445570144,-0.0831236664847691,0.1367789386861078,-0.0779861435294151,-0.3431638777256012,-0.9360324144363404,0.0394285358488559,0.2261915802955627,0.0996112748980522,2024/09/23 03:46:00 PM
970,1730433573.7007,0.0968583673238754,-0.0033030956983566,0.0086968541145324,0.245713496495681,0.0584638953325978,-0.3348077887683698,0.0566755756735801,-0.2432484477758407,-0.9683067798614502,-0.1174461245536804,-0.2491272836923599,-0.0908710584044456,2024/09/23 03:30:24 PM
198,1730433565.995833,-0.003558799624443,0.0826333165168762,0.0343258380889892,-0.4548461515936084,-0.1189901242815676,-0.78498049452833,-0.1066401749849319,0.4393241107463836,-0.8919765949249268,0.7171992659568787,-0.0900460109114646,0.029259767383337,2024/09/23 03:17:32 PM
460,1730433568.609704,-0.0821057483553886,0.0743005871772766,-0.0511279702186584,0.2547982968745369,0.0712345382283116,-0.3018935297223138,0.0688763856887817,-0.2520502209663391,-0.9652599096298218,0.1199467703700065,0.1563445925712585,-0.0309695396572351,2024/09/23 03:21:54 PM
159,1730433565.6044822,0.0068777874112129,0.1139040291309356,-0.1064725518226623,-0.2837481071614267,-0.0805880332613495,-0.8380068465455357,-0.0772818326950073,0.2799558341503143,-0.9568971991539,-2.9064958095550537,-0.2874821126461029,0.3390631079673767,2024/09/23 03:16:53 PM
1153,1730433575.527379,0.036421924829483,-0.0049755871295928,0.0334927439689636,0.2159525996462171,0.0639368768920459,-0.3310380612680174,0.0624092556536197,-0.2142779976129531,-0.9747769236564636,-0.2110201120376587,-0.2630787789821625,0.0117318537086248,2024/09/23 03:33:27 PM
1248,1730433576.475412,-0.0066531375050544,0.0059030354022979,-0.0246872305870056,0.1546511347980071,0.0359132405700895,-0.3142448873057279,0.0354770012199878,-0.1540354043245315,-0.9874281883239746,-0.0129115860909223,0.1039178669452667,-0.004023247398436,2024/09/23 03:35:02 PM
1297,1730433576.965757,0.0027058646082878,0.0399011373519897,0.0009655952453613,0.1523983608645352,0.0334083182405707,-0.2778210024592122,0.0330149680376052,-0.1518091261386871,-0.9878582954406738,0.1580466032028198,0.133188396692276,-0.2072493284940719,2024/09/23 03:35:51 PM
1656,1730433580.5489302,-0.0063970983028411,0.0182186365127563,-0.0118204355239868,0.3097221371799149,-0.1094302806680621,0.151825220594326,-0.10401551425457,-0.3047940135002136,-0.946721374988556,0.0288694333285093,0.0168665871024131,0.0097505683079361,2024/09/23 03:41:50 PM
83,1730433564.852083,0.0120334327220916,0.0383528769016265,-0.029140830039978,0.4073434588989651,-0.1821417045256982,0.0314134024073562,-0.1663150638341903,-0.3961715698242187,-0.902988076210022,-0.0009402967989444,0.0018080096924677,-0.0974107161164283,2024/09/23 03:15:37 PM
750,1730433571.504997,0.0099241137504577,0.0170380771160125,0.0022380948066711,0.2560638381009148,0.0813148628926312,-0.3175190010513034,0.078576885163784,-0.2532747089862823,-0.9641979336738586,0.0453253872692585,0.0538003705441951,-0.0989754870533943,2024/09/23 03:26:44 PM
1504,1730433579.032292,0.0494929552078247,0.003376692533493,0.1376442313194275,0.3741189216256747,-0.045170125231612,0.0458025167087803,-0.0420314110815525,-0.3654525279998779,-0.9298805594444276,-1.27482807636261,-0.6019649505615234,0.7648617029190063,2024/09/23 03:39:18 PM
1584,1730433579.831864,-0.0081294029951095,0.0225493609905242,0.0029415488243103,0.3184148403222678,-0.1236118602785774,0.1453343448492036,-0.1170995011925697,-0.3130614757537842,-0.9424862265586852,-0.0227197278290987,0.0806050896644592,0.0196835212409496,2024/09/23 03:40:38 PM
1269,1730433576.685669,0.0278056357055902,-0.0253108441829681,-0.0153910517692565,0.1500100881733284,0.0312663619622806,-0.3220192564448175,0.0309101901948452,-0.1494481116533279,-0.988286316394806,-0.5132833123207092,-0.6777441501617432,-0.3164601325988769,2024/09/23 03:35:23 PM
427,1730433568.2803931,5.8650970458984375e-05,0.0265615880489349,-0.0009090304374694,0.2555296657687037,0.080157018044653,-0.301929100696615,0.0774712637066841,-0.2527579069137573,-0.9644229412078856,0.017537198960781,0.0443189851939678,-0.0214064978063106,2024/09/23 03:21:21 PM
289,1730433566.902768,-0.0274652279913425,0.0219807922840118,-0.0113720297813415,0.3008837464349305,0.0379527673382294,-0.3190133469481694,0.0362390354275703,-0.2963643670082092,-0.9543871879577636,0.021322788670659,0.1640421897172927,0.0036627955269068,2024/09/23 03:19:03 PM
1667,1730433580.658855,0.0078292116522789,0.0022298991680145,0.01176518201828,0.3111829817104665,-0.1088744593314823,0.1519979023578876,-0.1034407988190651,-0.3061850070953369,-0.9463354349136353,0.0232386626303195,-0.0058760093525052,0.0073047215119004,2024/09/23 03:42:01 PM
529,1730433569.299485,0.0060150772333145,0.0183283984661102,0.0131194591522216,0.2558361013084579,0.0825947347857798,-0.3079581412267966,0.0798156261444091,-0.2530543804168701,-0.9641540050506592,0.0205312184989452,-0.0002167916391044,-0.0074620805680751,2024/09/23 03:23:03 PM
768,1730433571.685907,0.0058809667825698,0.0176294147968292,0.0065677762031555,0.2732606143326993,0.1143231767080769,-0.3339452943460044,0.1098417043685913,-0.2698724865913391,-0.9566105008125304,0.0517657101154327,0.0664871335029602,-0.0022814865224063,2024/09/23 03:27:02 PM
810,1730433572.10528,0.0174872577190399,-0.0111714005470275,0.0188974142074584,0.3025031776833188,0.1899982785481077,-0.331230111890025,0.1802819073200225,-0.2979106605052948,-0.9374154210090636,0.0604379177093505,0.0760585367679596,-0.0604208521544933,2024/09/23 03:27:44 PM
1355,1730433577.5468,-0.0097953267395496,0.0163736119866371,-0.005757987499237,0.1196096918729465,0.0346776761092233,-0.3124049049086944,0.0344230122864246,-0.1193246990442276,-0.992258369922638,-0.0522147826850414,-0.0755970329046249,0.0073053073137998,2024/09/23 03:36:49 PM
599,1730433569.997728,-0.0055449604988098,0.021587461233139,0.0033154487609863,0.2548202767345124,0.0639099499136084,-0.3040118294986165,0.0618041157722473,-0.2520714998245239,-0.965732991695404,0.0143509451299905,-0.0349260382354259,-0.0080430218949913,2024/09/23 03:24:13 PM
401,1730433568.020749,-0.0058607459068298,0.0119799673557281,-0.0139873623847961,0.2591173321993724,0.0741044988571425,-0.2934866981826065,0.0715650916099548,-0.2562274634838104,-0.9639636874198914,0.0395285971462726,0.0431533195078372,-0.0221333280205726,2024/09/23 03:20:55 PM
639,1730433570.3960671,0.0513030402362346,-0.142143040895462,-0.0491333603858947,0.2436844525513585,0.0429977406336357,-0.308309911881539,0.0417145416140556,-0.2412798553705215,-0.9695586562156676,-0.1251946985721588,-0.1791077107191085,0.0057712732814252,2024/09/23 03:24:53 PM
154,1730433565.554624,0.0305814445018768,0.1698085665702819,0.0797562003135681,-0.1437351589500111,-0.069655023143428,-0.8387827655797583,-0.0688809975981712,0.143240749835968,-0.987287938594818,-2.306810140609741,-0.1680625230073928,-0.0019367138156667,2024/09/23 03:16:48 PM
1617,1730433580.159779,0.0011351704597473,-0.0046300888061523,0.0749645233154296,0.3091548185050491,-0.1071648230044228,0.1457520316757909,-0.101888969540596,-0.3042536377906799,-0.9471263885498048,0.0090533848851919,-0.0246915090829134,-0.0289773866534233,2024/09/23 03:41:11 PM
1513,1730433579.121599,-0.0225439518690109,-0.0207227170467376,-0.108807623386383,0.2262433701142214,-0.1080857881651811,0.1005531057954891,-0.1051263585686683,-0.2243182212114334,-0.9688290953636168,-1.3367499113082886,-0.1789929270744323,0.5290670990943909,2024/09/23 03:39:27 PM
1948,1730433583.464037,-0.025520846247673,-0.0232906639575958,-0.0281396508216857,0.3455119151428422,-0.1006591719920613,0.1257970310493389,-0.0945505797863006,-0.3386783897876739,-0.9361394643783568,0.0425444692373275,0.0948580577969551,0.1564994752407074,2024/09/23 03:46:42 PM
295,1730433566.963717,0.0180021338164806,0.0666254460811615,-0.0017563700675964,0.2991720100136224,0.0445211367544792,-0.3184015137574126,0.0425294935703277,-0.294729083776474,-0.9546339511871338,-0.0168179385364055,0.1309646666049957,0.0051488392055034,2024/09/23 03:19:09 PM
1728,1730433581.268705,0.0091339349746704,0.0030295550823211,0.0104133486747741,0.305376471179193,-0.1096624747983649,0.1499886524540513,-0.1043793112039566,-0.3006522357463836,-0.9480048418045044,0.0149259343743324,-0.0061833374202251,0.0032826024107635,2024/09/23 03:43:02 PM
2029,1730433584.27318,-0.0089178532361984,-0.0135262310504913,0.0002411007881164,0.3416698040148084,-0.1000824854072196,0.1029462420585693,-0.0941400229930877,-0.3350608348846435,-0.937481701374054,0.0631917044520378,0.1247081011533737,0.2759263217449188,2024/09/23 03:48:03 PM
874,1730433572.742624,0.046115756034851,-0.012391448020935,0.0144548416137695,0.2820117925048162,0.1317891257663819,-0.3292619505144222,0.1262170225381851,-0.2782885432243347,-0.9521684646606444,-0.3554849922657013,-0.8830589652061462,-0.2806881368160248,2024/09/23 03:28:48 PM
1000,1730433574.000133,0.0840227231383323,-0.0026220977306365,0.0424445867538452,0.2639198998502727,0.0936374265467813,-0.3304380002599569,0.0902631729841232,-0.2608667314052582,-0.9611457586288452,-0.3577803075313568,-0.6984409093856812,-0.1898989975452423,2024/09/23 03:30:54 PM
1910,1730433583.089196,0.1100979223847389,0.0244144797325134,0.0274991989135742,0.3489424411200087,-0.0844105843253678,0.136948061239801,-0.079229399561882,-0.3419041633605957,-0.936388909816742,-0.1449961215257644,-0.237857311964035,-0.0010524909012019,2024/09/23 03:46:04 PM
2034,1730433584.323937,0.0251843407750129,0.0232584476470947,0.0109313130378723,0.345149367917423,-0.0967844754966262,0.128001992294156,-0.0909344851970672,-0.338337242603302,-0.9366209506988524,0.1374992728233337,0.3271333873271942,0.4772857129573822,2024/09/23 03:48:08 PM
1330,1730433577.296677,0.0269128233194351,-0.0536250621080398,0.0393452048301696,0.219089071810632,0.0915502962610993,-0.3325217240672693,0.0892370864748954,-0.2173405587673187,-0.9720081090927124,-0.3198698163032532,-0.3745024800300598,-0.1802756190299987,2024/09/23 03:36:24 PM
718,1730433571.186108,0.0814762413501739,-0.0181430131196975,0.0374186038970947,0.2507578282995123,0.0696835497501329,-0.3105180200590807,0.0674495548009872,-0.2481381595134735,-0.96637362241745,-0.1299645900726318,-0.169583186507225,-0.0524207130074501,2024/09/23 03:26:12 PM
632,1730433570.326467,0.0166644640266895,0.0362755358219146,0.0133862495422363,0.254813948882474,0.061674015162295,-0.3083910210461444,0.0596447475254535,-0.252065360546112,-0.9658703804016112,0.042448878288269,-0.0082339718937873,-0.0167940109968185,2024/09/23 03:24:46 PM
1224,1730433576.23562,-0.0010155439376831,0.0035120844841003,-0.0238260030746459,0.158811409775799,0.0399968097277652,-0.3151764719115303,0.0394829586148262,-0.1581446826457977,-0.9866262674331664,-0.0218023769557476,-0.0152178453281521,-0.0376116745173931,2024/09/23 03:34:38 PM
575,1730433569.757393,-0.0073299258947372,0.0539426803588867,-0.0169084072113037,0.2548113423805023,0.0749421249196506,-0.3054569400937469,0.0724544450640678,-0.2520628571510315,-0.9649946689605712,0.1046969294548034,-0.0217942558228969,0.026174921542406,2024/09/23 03:23:49 PM
698,1730433570.985039,-0.0096061304211616,0.0414859056472778,-0.0189560055732727,0.2522520047635551,0.0676755815491663,-0.3101958482490795,0.0654838308691978,-0.2495853304862976,-0.9661361575126648,0.0774453654885292,0.0655260011553764,-0.0762479081749916,2024/09/23 03:25:52 PM
1336,1730433577.354313,-0.003702312707901,0.0216212719678878,0.0107000470161437,0.1924232677568743,0.0624041930851624,-0.3355902195351306,0.0612126961350441,-0.1912380009889602,-0.979633092880249,-0.2892560958862304,-0.2253899872303009,-0.0195745099335908,2024/09/23 03:36:30 PM
314,1730433567.152241,0.0130762830376625,0.0345826745033264,-0.0125799775123596,0.2882209575538288,0.0621100271466649,-0.3184694017009348,0.0595097765326499,-0.2842470109462738,-0.9569023847579956,-0.0646437406539917,0.0319291613996028,-0.0395654216408729,2024/09/23 03:19:28 PM
1879,1730433582.774668,-0.0199073031544685,-0.0153019726276397,0.0036112666130065,0.3490096809007451,-0.0866939228953633,0.1317169518127311,-0.0813652947545051,-0.34196737408638,-0.9361826777458192,0.0371510833501815,0.1768442690372467,0.174788624048233,2024/09/23 03:45:33 PM
737,1730433571.3748798,0.020918384194374,0.0213667750358581,0.0145086050033569,0.2538197575953231,0.0779064146672844,-0.3186880081762022,0.0753340572118759,-0.2511031627655029,-0.9650243520736694,-0.0034274235367774,-0.017789926379919,0.0227329470217227,2024/09/23 03:26:31 PM
